STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
29468,2,839673,828556,27/3/2018,
29473,2,814696,830051,4/4/2018,
29479,2,838858,817158,24/4/2018,
29482,2,840176,835127,7/5/2018,
29483,2,839524,835555,7/5/2018,
29518,2,834045,821853,31/5/2018,
29549,2,831093,823936,19/10/2018,
29558,2,813001,819700,23/10/2018,
29589,2,856309,824767,20/2/2019,
29598,2,839631,819637,25/2/2019,
29610,2,829450,825460,11/3/2019,
29612,2,835977,818871,25/3/2019,
29618,2,842889,832658,3/4/2019,
29622,2,845738,826740,8/4/2019,
29623,2,846040,827192,8/4/2019,
29629,2,833400,820943,27/6/2019,
29639,2,848084,817492,21/8/2019,
29655,2,831610,815913,9/9/2019,
29659,2,834139,817979,18/12/2019,
29660,2,821157,834719,15/1/2020,
29679,2,835206,833653,3/3/2020,
29691,2,817719,833100,4/3/2020,
29697,2,817679,835542,4/3/2020,
29708,2,821770,832864,5/3/2020,
29715,2,846331,816480,31/3/2020,
29717,2,834912,819308,27/4/2020,
29718,2,834914,819322,27/4/2020,
20000315,2,838770,816924,25/11/2020,
20003337,2,831452,813679,25/11/2020,
20006944,2,836950,815759,25/11/2020,
25000003,2,837632,828875,7/9/2020,
25000004,2,840054,821453,16/12/2020,
25000008,2,838582,821501,28/10/2020,
