STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE
462,1,834442,812085,29/8/2022,
467,1,834927,815647,29/8/2022,
468,1,835073,815529,29/8/2022,
469,1,836724,815502,29/8/2022,
471,1,833052,816228,29/8/2022,
472,1,833235,816085,29/8/2022,
473,1,833382,816029,29/8/2022,
474,1,833589,815947,29/8/2022,
475,1,833886,812340,29/8/2022,
476,1,834094,812205,29/8/2022,
481,1,837646,815572,29/8/2022,
482,1,834318,811455,29/8/2022,
483,1,834154,811330,29/8/2022,
484,1,833993,811413,29/8/2022,
486,1,836576,815179,29/8/2022,
487,1,835967,812090,29/8/2022,
489,1,832134,812792,29/8/2022,
490,1,832054,812666,29/8/2022,
491,1,832110,812489,29/8/2022,
493,1,835581,812384,29/8/2022,
495,1,832311,812547,29/8/2022,
496,1,832193,812461,29/8/2022,
497,1,832055,812580,29/8/2022,
498,1,832026,812737,29/8/2022,
499,1,832078,812557,29/8/2022,
501,1,832243,813366,29/8/2022,
502,1,832460,813137,29/8/2022,
503,1,832460,812947,29/8/2022,
505,1,834050,812084,29/8/2022,
506,1,834156,816205,29/8/2022,
507,1,833231,816405,29/8/2022,
508,1,832936,816453,29/8/2022,
510,1,834310,816288,29/8/2022,
511,1,833216,812202,29/8/2022,
512,1,832930,812203,29/8/2022,
513,1,832486,812319,29/8/2022,
514,1,832915,812211,29/8/2022,
517,1,815901,827545,29/8/2022,
518,1,834939,815587,29/8/2022,
520,1,836536,814448,29/8/2022,
521,1,836815,814368,29/8/2022,
523,1,837822,813460,29/8/2022,
526,1,836702,812827,29/8/2022,
527,1,836036,812433,29/8/2022,
528,1,835902,812349,29/8/2022,
529,1,835314,812258,29/8/2022,
530,1,834106,812322,29/8/2022,
531,1,834179,812525,29/8/2022,
532,1,834311,812575,29/8/2022,
535,1,834192,812191,29/8/2022,
536,1,834234,812365,29/8/2022,
538,1,836016,812437,29/8/2022,
539,1,836654,812846,29/8/2022,
540,1,837104,812823,29/8/2022,
541,1,837881,813191,29/8/2022,
545,1,836791,814234,29/8/2022,
546,1,836790,814378,29/8/2022,
547,1,836586,814420,29/8/2022,
548,1,836427,814600,29/8/2022,
550,1,841571,815508,29/8/2022,
551,1,841354,815371,29/8/2022,
552,1,841388,815248,29/8/2022,
553,1,841074,815381,29/8/2022,
554,1,840737,815567,29/8/2022,
555,1,840494,815689,29/8/2022,
556,1,840672,815772,29/8/2022,
557,1,840763,815866,29/8/2022,
558,1,833430,812343,29/8/2022,
559,1,833461,812433,29/8/2022,
560,1,833253,812403,29/8/2022,
562,1,840797,815767,29/8/2022,
563,1,840684,815714,29/8/2022,
564,1,840546,815612,29/8/2022,
565,1,840841,815610,29/8/2022,
567,1,841302,815199,29/8/2022,
568,1,841329,815396,29/8/2022,
571,1,837354,814226,29/8/2022,
572,1,837259,814382,29/8/2022,
573,1,837087,814454,29/8/2022,
582,1,837823,815105,29/8/2022,
583,1,837774,815338,29/8/2022,
585,1,838159,815260,29/8/2022,
586,1,837143,815661,29/8/2022,
587,1,836305,815454,29/8/2022,
588,1,834184,816170,29/8/2022,
589,1,834351,815852,29/8/2022,
591,1,837960,815201,29/8/2022,
592,1,837809,815195,29/8/2022,
593,1,837874,815063,29/8/2022,
594,1,837923,814972,29/8/2022,
595,1,838045,814974,29/8/2022,
597,1,838010,814846,29/8/2022,
598,1,838101,814668,29/8/2022,
599,1,838084,814513,29/8/2022,
604,1,834138,815219,29/8/2022,
605,1,834240,815197,29/8/2022,
606,1,834326,815176,29/8/2022,
607,1,834453,815170,29/8/2022,
608,1,834662,815173,29/8/2022,
609,1,834442,815269,29/8/2022,
610,1,837732,815851,29/8/2022,
611,1,833832,816223,29/8/2022,
612,1,832435,816429,29/8/2022,
613,1,831987,816350,29/8/2022,
616,1,834737,815709,29/8/2022,
617,1,835963,815071,29/8/2022,
618,1,836438,815125,29/8/2022,
619,1,837506,815357,29/8/2022,
620,1,837220,815191,29/8/2022,
621,1,833654,816413,29/8/2022,
623,1,833159,816526,29/8/2022,
624,1,833031,816538,29/8/2022,
625,1,832655,816551,29/8/2022,
626,1,832273,816476,29/8/2022,
627,1,832071,816416,29/8/2022,
628,1,831634,816318,29/8/2022,
629,1,831467,816152,29/8/2022,
632,1,837628,815118,29/8/2022,
633,1,837692,816362,29/8/2022,
635,1,837836,815790,29/8/2022,
636,1,837797,815580,29/8/2022,
637,1,831718,816377,29/8/2022,
638,1,830154,815221,29/8/2022,
639,1,830142,815228,29/8/2022,
640,1,830179,815576,29/8/2022,
641,1,830350,815781,29/8/2022,
644,1,830481,815792,29/8/2022,
645,1,830277,815714,29/8/2022,
646,1,830183,815536,29/8/2022,
647,1,834658,815898,29/8/2022,
648,1,837925,812549,29/8/2022,
649,1,837769,811890,29/8/2022,
650,1,837530,811290,29/8/2022,
652,1,837701,811672,29/8/2022,
653,1,837881,812691,29/8/2022,
657,1,837937,816359,29/8/2022,
658,1,836900,815878,29/8/2022,
659,1,834043,811317,29/8/2022,
661,1,837845,816274,29/8/2022,
662,1,837824,814941,29/8/2022,
663,1,837851,814809,29/8/2022,
664,1,837769,814664,29/8/2022,
665,1,837614,814385,29/8/2022,
666,1,837688,814113,29/8/2022,
667,1,837663,813748,29/8/2022,
668,1,831961,812748,29/8/2022,
670,1,837687,813760,29/8/2022,
672,1,838366,816988,29/8/2022,
673,1,832826,816164,29/8/2022,
674,1,833911,815694,29/8/2022,
675,1,834406,815831,29/8/2022,
677,1,830421,814903,29/8/2022,
678,1,830801,814841,29/8/2022,
679,1,831052,814931,29/8/2022,
681,1,830978,814589,29/8/2022,
682,1,831141,814380,29/8/2022,
683,1,831223,814207,29/8/2022,
684,1,831381,814261,29/8/2022,
685,1,831676,813869,29/8/2022,
686,1,832163,812832,29/8/2022,
687,1,832289,812731,29/8/2022,
688,1,831797,813451,29/8/2022,
689,1,831902,813048,29/8/2022,
691,1,831763,813673,29/8/2022,
692,1,831599,813896,29/8/2022,
694,1,831178,814272,29/8/2022,
695,1,831055,814451,29/8/2022,
696,1,830968,814614,29/8/2022,
697,1,831104,814712,29/8/2022,
698,1,830958,814889,29/8/2022,
700,1,831818,813662,29/8/2022,
702,1,831981,813039,29/8/2022,
703,1,836143,812225,29/8/2022,
706,1,841119,819355,29/8/2022,
707,1,840342,819666,29/8/2022,
708,1,839036,827530,29/8/2022,
709,1,838905,827432,29/8/2022,
711,1,840128,820635,29/8/2022,
712,1,840678,819569,29/8/2022,
716,1,838593,810883,29/8/2022,
718,1,836267,821930,29/8/2022,
719,1,839043,827561,29/8/2022,
721,1,838842,827696,29/8/2022,
723,1,836160,817725,29/8/2022,
724,1,835327,818303,29/8/2022,
725,1,835306,820365,29/8/2022,
726,1,835494,819389,29/8/2022,
728,1,835414,817831,29/8/2022,
734,1,834927,815506,29/8/2022,
736,1,838586,817033,29/8/2022,
738,1,836821,815347,29/8/2022,
739,1,832488,822005,29/8/2022,
740,1,833731,822176,29/8/2022,
741,1,834105,821866,29/8/2022,
742,1,834323,821788,29/8/2022,
743,1,834570,821478,29/8/2022,
744,1,835597,819558,29/8/2022,
745,1,835652,819264,29/8/2022,
746,1,837358,815682,29/8/2022,
747,1,841568,815782,29/8/2022,
748,1,840810,816034,29/8/2022,
749,1,839805,816274,29/8/2022,
751,1,835499,819956,29/8/2022,
752,1,835431,820306,29/8/2022,
754,1,835171,820947,29/8/2022,
756,1,834770,821282,29/8/2022,
757,1,834090,821844,29/8/2022,
758,1,833931,821979,29/8/2022,
760,1,833229,821983,29/8/2022,
768,1,836499,821851,29/8/2022,
770,1,836425,820504,29/8/2022,
773,1,836192,819280,29/8/2022,
774,1,836217,818905,29/8/2022,
775,1,836595,818610,29/8/2022,
776,1,835917,815586,29/8/2022,
777,1,834159,815542,29/8/2022,
778,1,834441,815760,29/8/2022,
779,1,836189,818962,29/8/2022,
780,1,836253,819369,29/8/2022,
781,1,836429,819849,29/8/2022,
782,1,836143,819998,29/8/2022,
783,1,836400,820560,29/8/2022,
785,1,836452,821449,29/8/2022,
786,1,836631,821667,29/8/2022,
787,1,836726,821731,29/8/2022,
788,1,836758,822098,29/8/2022,
790,1,837251,822079,29/8/2022,
793,1,837664,822904,29/8/2022,
794,1,839455,820336,29/8/2022,
795,1,839556,820451,29/8/2022,
797,1,839487,821179,29/8/2022,
798,1,839355,821309,29/8/2022,
801,1,839357,821508,29/8/2022,
804,1,837428,820447,29/8/2022,
806,1,837340,819403,29/8/2022,
807,1,837227,819212,29/8/2022,
808,1,837070,818963,29/8/2022,
813,1,836690,815389,29/8/2022,
817,1,837358,820061,29/8/2022,
818,1,837461,820570,29/8/2022,
820,1,837838,821078,29/8/2022,
822,1,838572,821684,29/8/2022,
823,1,839391,821570,29/8/2022,
824,1,839227,820999,29/8/2022,
825,1,839270,821370,29/8/2022,
826,1,839517,821068,29/8/2022,
828,1,834191,821616,29/8/2022,
829,1,834209,821391,29/8/2022,
830,1,834605,821057,29/8/2022,
833,1,835178,820579,29/8/2022,
836,1,836925,815548,29/8/2022,
837,1,836852,815275,29/8/2022,
838,1,834929,820886,29/8/2022,
839,1,834931,820993,29/8/2022,
843,1,836455,822561,29/8/2022,
845,1,836650,825219,29/8/2022,
846,1,836538,825683,29/8/2022,
847,1,836548,825942,29/8/2022,
849,1,837244,826147,29/8/2022,
850,1,837792,826334,29/8/2022,
851,1,838120,826464,29/8/2022,
852,1,838145,826759,29/8/2022,
853,1,837414,827147,29/8/2022,
854,1,838212,826731,29/8/2022,
856,1,837841,826260,29/8/2022,
857,1,837336,826131,29/8/2022,
858,1,837009,826129,29/8/2022,
859,1,836580,825686,29/8/2022,
863,1,836441,819810,29/8/2022,
864,1,836276,819331,29/8/2022,
865,1,833380,822006,29/8/2022,
866,1,835509,819900,29/8/2022,
867,1,836068,815357,29/8/2022,
868,1,836989,826159,29/8/2022,
869,1,838206,827039,29/8/2022,
870,1,838457,827315,29/8/2022,
873,1,838982,827499,29/8/2022,
874,1,838462,827278,29/8/2022,
875,1,838183,826966,29/8/2022,
876,1,838140,826452,29/8/2022,
877,1,835802,815571,29/8/2022,
879,1,835453,834827,29/8/2022,
880,1,835296,834703,29/8/2022,
881,1,835252,834426,29/8/2022,
883,1,835911,834128,29/8/2022,
884,1,839949,826440,29/8/2022,
885,1,842118,817956,29/8/2022,
886,1,834209,816016,29/8/2022,
891,1,836270,815784,29/8/2022,
892,1,835872,834105,29/8/2022,
894,1,835367,834289,29/8/2022,
895,1,835261,834521,29/8/2022,
896,1,835282,834713,29/8/2022,
898,1,838148,814563,29/8/2022,
901,1,838776,816467,29/8/2022,
902,1,838915,816572,29/8/2022,
903,1,839430,816737,29/8/2022,
904,1,838946,817073,29/8/2022,
909,1,811128,817651,29/8/2022,
911,1,834488,818311,29/8/2022,
912,1,840643,816502,29/8/2022,
914,1,843834,813745,29/8/2022,
915,1,843996,813864,29/8/2022,
916,1,843648,814177,29/8/2022,
917,1,843200,814164,29/8/2022,
918,1,843690,814186,29/8/2022,
921,1,834439,818451,29/8/2022,
926,1,811879,816765,29/8/2022,
927,1,811041,817177,29/8/2022,
929,1,811615,819383,29/8/2022,
931,1,811243,820064,29/8/2022,
932,1,811048,817134,29/8/2022,
933,1,811727,816726,29/8/2022,
937,1,809889,817455,29/8/2022,
941,1,811822,816515,29/8/2022,
942,1,811999,816388,29/8/2022,
943,1,811542,815661,29/8/2022,
944,1,811954,816388,29/8/2022,
945,1,811775,816511,29/8/2022,
947,1,810324,817396,29/8/2022,
950,1,811175,817660,29/8/2022,
951,1,810988,818075,29/8/2022,
952,1,828033,823304,29/8/2022,
953,1,828212,823785,29/8/2022,
956,1,833301,822044,29/8/2022,
957,1,834381,821639,29/8/2022,
961,1,835769,818009,29/8/2022,
965,1,835783,817450,29/8/2022,
966,1,835771,817640,29/8/2022,
967,1,835725,818356,29/8/2022,
968,1,835701,818659,29/8/2022,
970,1,835662,819081,29/8/2022,
971,1,835027,821067,29/8/2022,
972,1,834821,821239,29/8/2022,
973,1,833186,821966,29/8/2022,
976,1,828220,823769,29/8/2022,
977,1,828043,823220,29/8/2022,
978,1,810788,817588,29/8/2022,
979,1,810935,818141,29/8/2022,
980,1,817940,825433,29/8/2022,
981,1,833772,816382,29/8/2022,
982,1,811919,820096,29/8/2022,
985,1,837430,826994,29/8/2022,
986,1,837678,827068,29/8/2022,
987,1,834942,812192,29/8/2022,
993,1,835263,822514,29/8/2022,
994,1,837254,822618,29/8/2022,
995,1,839108,822329,29/8/2022,
998,1,844922,819153,29/8/2022,
999,1,844868,819365,29/8/2022,
1000,1,845265,819562,29/8/2022,
1001,1,845240,820021,29/8/2022,
1003,1,844500,820605,29/8/2022,
1006,1,844992,820338,29/8/2022,
1007,1,845261,820046,29/8/2022,
1008,1,845461,819760,29/8/2022,
1009,1,837467,822584,29/8/2022,
1010,1,835226,822502,29/8/2022,
1012,1,837375,822830,29/8/2022,
1014,1,838021,822792,29/8/2022,
1016,1,841318,821273,29/8/2022,
1017,1,841594,820774,29/8/2022,
1020,1,842086,819742,29/8/2022,
1021,1,842207,819581,29/8/2022,
1022,1,842685,819301,29/8/2022,
1023,1,842606,819114,29/8/2022,
1024,1,842695,818646,29/8/2022,
1025,1,842602,818385,29/8/2022,
1026,1,842718,818198,29/8/2022,
1027,1,842905,818168,29/8/2022,
1028,1,842840,818146,29/8/2022,
1029,1,842590,818421,29/8/2022,
1030,1,842700,818789,29/8/2022,
1031,1,842594,819107,29/8/2022,
1032,1,842691,819324,29/8/2022,
1033,1,842388,819576,29/8/2022,
1034,1,842162,819635,29/8/2022,
1035,1,841983,819780,29/8/2022,
1038,1,841150,821551,29/8/2022,
1039,1,840225,821475,29/8/2022,
1040,1,838439,822685,29/8/2022,
1042,1,838019,822708,29/8/2022,
1046,1,844213,819924,29/8/2022,
1047,1,844220,820110,29/8/2022,
1049,1,844017,820837,29/8/2022,
1050,1,844411,820916,29/8/2022,
1051,1,844770,820644,29/8/2022,
1052,1,844771,820335,29/8/2022,
1053,1,844680,820520,29/8/2022,
1054,1,844428,820525,29/8/2022,
1055,1,844364,820315,29/8/2022,
1056,1,844477,819991,29/8/2022,
1058,1,842315,818531,29/8/2022,
1061,1,833943,816316,29/8/2022,
1062,1,838654,816924,29/8/2022,
1063,1,842025,818004,29/8/2022,
1064,1,842165,818514,29/8/2022,
1065,1,841860,819088,29/8/2022,
1066,1,845009,819915,29/8/2022,
1067,1,844966,820334,29/8/2022,
1068,1,844738,820648,29/8/2022,
1069,1,844391,820893,29/8/2022,
1070,1,844015,820811,29/8/2022,
1073,1,840353,821592,29/8/2022,
1074,1,840180,821593,29/8/2022,
1075,1,839678,821663,29/8/2022,
1076,1,839569,820481,29/8/2022,
1077,1,839494,820281,29/8/2022,
1079,1,840477,819784,29/8/2022,
1081,1,841126,819386,29/8/2022,
1082,1,841526,819182,29/8/2022,
1083,1,841726,819029,29/8/2022,
1084,1,841718,818983,29/8/2022,
1085,1,841475,819159,29/8/2022,
1086,1,841185,819404,29/8/2022,
1087,1,840682,819598,29/8/2022,
1088,1,840449,819788,29/8/2022,
1090,1,839699,821711,29/8/2022,
1091,1,840232,821503,29/8/2022,
1092,1,841711,831102,29/8/2022,
1095,1,841365,831032,29/8/2022,
1096,1,840882,830165,29/8/2022,
1097,1,840729,829852,29/8/2022,
1098,1,841099,829568,29/8/2022,
1100,1,839891,828795,29/8/2022,
1101,1,839877,826400,29/8/2022,
1102,1,841781,830964,29/8/2022,
